ReservationId,GuestId,Hotel,Reservation Status,Source,Source,BookingDateTime,ArrivalDate,DepartureDate,ActualArrivalDateTime,ActualDepartureDateTime,NumberOfPersons
1991,5069712,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
1992,4634508,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
1993,5069740,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
1994,5128642,Hotel2,Checked Out,OTA,Online Travel Agency,27/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
1995,64663,Hotel1,Checked Out,WEB,Website,27/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
1996,5069772,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
1997,5069779,Hotel1,Checked Out,WEB,Website,27/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
1998,5069791,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
1999,5157412,Hotel2,Checked Out,OTA,Online Travel Agency,27/09/2018,07/10/2018,09/10/2018,07/10/2018,09/10/2018,1
2000,5136400,Hotel2,Checked Out,OTA,Online Travel Agency,27/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,2
2001,5140404,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
2002,5130523,Hotel1,Checked Out,GDS,Corporate Booking System,27/09/2018,01/10/2018,03/10/2018,01/10/2018,03/10/2018,1
2003,5131648,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
2004,5069985,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
2005,5070045,Hotel1,Checked Out,WEB,Website,27/09/2018,05/10/2018,07/10/2018,05/10/2018,07/10/2018,1
2006,5134902,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
2007,5070054,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
2008,5070058,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
2009,5141605,Hotel2,Checked Out,GDS,Corporate Booking System,27/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
2010,552529,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
2011,5070081,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,05/10/2018,07/10/2018,05/10/2018,07/10/2018,1
2012,5070097,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
2013,5070144,Hotel1,Checked Out,WEB,Website,27/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,2
2014,5131563,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
2015,4381656,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
2016,5070232,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,03/10/2018,08/10/2018,03/10/2018,08/10/2018,1
2017,2728632,Hotel1,Checked Out,WEB,Website,27/09/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
2018,5132815,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
2019,5070424,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
2020,5070435,Hotel1,Checked Out,WEB,Website,27/09/2018,03/10/2018,05/10/2018,03/10/2018,05/10/2018,1
2021,5136411,Hotel1,Checked Out,GDS,Corporate Booking System,27/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
2022,5102503,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
2023,5149923,Hotel2,Checked Out,OTA,Online Travel Agency,27/09/2018,05/10/2018,07/10/2018,05/10/2018,07/10/2018,2
2024,5070471,Hotel1,Cancelled,GDS,Corporate Booking System,27/09/2018,01/10/2018,02/10/2018,NULL,NULL,1
2025,5145840,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
2026,5141566,Hotel2,Checked Out,OTA,Online Travel Agency,27/09/2018,03/10/2018,05/10/2018,03/10/2018,05/10/2018,1
2027,5141575,Hotel2,Checked Out,OTA,Online Travel Agency,27/09/2018,03/10/2018,05/10/2018,03/10/2018,05/10/2018,1
2028,5198758,Hotel1,Checked Out,GDS,Corporate Booking System,27/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
2029,5137849,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,03/10/2018,05/10/2018,03/10/2018,05/10/2018,1
2030,5070684,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
2031,5070714,Hotel1,Checked Out,WEB,Website,27/09/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
2032,5145271,Hotel1,Checked Out,GDS,Corporate Booking System,27/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
2033,5070795,Hotel1,Checked Out,GDS,Corporate Booking System,27/09/2018,03/10/2018,05/10/2018,03/10/2018,05/10/2018,1
2034,5070966,Hotel1,Checked Out,WEB,Website,27/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
2035,5131035,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
2036,5130208,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,01/10/2018,03/10/2018,01/10/2018,03/10/2018,1
2037,4599355,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
2038,5071089,Hotel1,Checked Out,WEB,Website,27/09/2018,03/10/2018,05/10/2018,03/10/2018,05/10/2018,1
2039,5071119,Hotel1,Checked Out,WEB,Website,27/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
2040,5071119,Hotel1,Checked Out,WEB,Website,27/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
2041,5071494,Hotel2,Cancelled,GDS,Corporate Booking System,27/09/2018,03/10/2018,05/10/2018,NULL,NULL,1
2042,5071558,Hotel2,Cancelled,GDS,Corporate Booking System,27/09/2018,03/10/2018,05/10/2018,NULL,NULL,1
2043,5136418,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
2044,5136430,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
2045,5141937,Hotel2,Checked Out,OTA,Online Travel Agency,27/09/2018,03/10/2018,05/10/2018,03/10/2018,05/10/2018,1
2046,5071671,Hotel1,Checked Out,GDS,Corporate Booking System,27/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
2047,5162968,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
2048,5071788,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
2049,5136496,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,2
2050,5131612,Hotel2,Checked Out,OTA,Online Travel Agency,27/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
2051,5131602,Hotel2,Checked Out,OTA,Online Travel Agency,27/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
2052,5072016,Hotel2,Checked Out,OTA,Online Travel Agency,27/09/2018,01/10/2018,05/10/2018,01/10/2018,05/10/2018,1
2053,2855026,Hotel2,Checked Out,WEB,Website,27/09/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,2
2054,5160375,Hotel1,Checked Out,WEB,Website,27/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
2055,5136142,Hotel2,Checked Out,GDS,Corporate Booking System,27/09/2018,02/10/2018,04/10/2018,02/10/2018,04/10/2018,1
2056,5146423,Hotel1,Checked Out,GDS,Corporate Booking System,27/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
2057,5072536,Hotel1,Checked Out,GDS,Corporate Booking System,27/09/2018,02/10/2018,04/10/2018,02/10/2018,04/10/2018,1
2058,5072557,Hotel1,Checked Out,WEB,Website,27/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
2059,5072626,Hotel1,Checked Out,WEB,Website,27/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
2060,5072661,Hotel1,Checked Out,GDS,Corporate Booking System,27/09/2018,02/10/2018,04/10/2018,02/10/2018,04/10/2018,1
2061,266961,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
2062,2130513,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
2063,5141940,Hotel2,Checked Out,OTA,Online Travel Agency,27/09/2018,03/10/2018,05/10/2018,03/10/2018,05/10/2018,2
2064,3181737,Hotel1,Checked Out,WEB,Website,27/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,2
2065,5137083,Hotel2,Checked Out,WEB,Website,27/09/2018,02/10/2018,04/10/2018,02/10/2018,04/10/2018,2
2066,5137080,Hotel2,Checked Out,WEB,Website,27/09/2018,02/10/2018,04/10/2018,02/10/2018,04/10/2018,2
2067,5129118,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,2
2068,5129137,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
2069,5151898,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
2070,5133477,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
2071,579769,Hotel1,Checked Out,WEB,Website,27/09/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,2
2072,5074636,Hotel1,Checked Out,WEB,Website,27/09/2018,02/10/2018,05/10/2018,02/10/2018,05/10/2018,1
2073,579769,Hotel1,Checked Out,WEB,Website,27/09/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
2074,5142183,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,2
2075,5074860,Hotel2,Checked Out,WEB,Website,27/09/2018,05/10/2018,07/10/2018,05/10/2018,07/10/2018,2
2076,5075011,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
2077,5140011,Hotel2,Checked Out,OTA,Online Travel Agency,27/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
2078,579769,Hotel1,Checked Out,WEB,Website,27/09/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,2
2079,5130403,Hotel2,Checked Out,OTA,Online Travel Agency,27/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
2080,1802353,Hotel1,Checked Out,WEB,Website,27/09/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
2081,5075590,Hotel2,Checked Out,WEB,Website,27/09/2018,07/10/2018,09/10/2018,07/10/2018,09/10/2018,1
2082,5122324,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
2083,5136268,Hotel1,Checked Out,GDS,Corporate Booking System,27/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
2084,5075616,Hotel1,Checked Out,OTA,Online Travel Agency,27/09/2018,06/10/2018,08/10/2018,06/10/2018,08/10/2018,2
2085,2849380,Hotel1,Cancelled,WEB,Website,27/09/2018,05/10/2018,06/10/2018,NULL,NULL,1
2086,5151585,Hotel1,Checked Out,WEB,Website,27/09/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
2087,5151463,Hotel2,Checked Out,OTA,Online Travel Agency,27/09/2018,05/10/2018,07/10/2018,05/10/2018,07/10/2018,2
2088,5140236,Hotel2,Checked Out,OTA,Online Travel Agency,27/09/2018,03/10/2018,05/10/2018,03/10/2018,05/10/2018,2
2089,5140236,Hotel2,Checked Out,OTA,Online Travel Agency,27/09/2018,03/10/2018,05/10/2018,03/10/2018,05/10/2018,2
2090,5140236,Hotel2,Checked Out,OTA,Online Travel Agency,27/09/2018,03/10/2018,05/10/2018,03/10/2018,05/10/2018,2
2091,5039227,Hotel1,Checked Out,WEB,Website,27/09/2018,02/10/2018,06/10/2018,02/10/2018,06/10/2018,1
2092,347025,Hotel1,Checked Out,WEB,Website,28/09/2018,04/10/2018,07/10/2018,04/10/2018,07/10/2018,2
2093,5131587,Hotel1,Checked Out,WEB,Website,28/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
2094,5092750,Hotel1,Checked Out,WEB,Website,28/09/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
2095,5055627,Hotel1,Checked Out,WEB,Website,28/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,2
2096,5094097,Hotel1,Checked Out,WEB,Website,28/09/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
2097,329547,Hotel2,Checked Out,WEB,Website,28/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
2098,5095953,Hotel2,Checked Out,WEB,Website,28/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,2
2099,1156278,Hotel1,Checked Out,WEB,Website,28/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
2100,5145123,Hotel1,Checked Out,WEB,Website,28/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
2101,5128435,Hotel2,Checked Out,OTA,Online Travel Agency,28/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
2102,417496,Hotel1,Checked Out,WEB,Website,28/09/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
2103,5098537,Hotel1,Checked Out,WEB,Website,28/09/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
2104,5100009,Hotel1,Cancelled,WEB,Website,28/09/2018,06/10/2018,07/10/2018,NULL,NULL,1
2105,5100010,Hotel1,Cancelled,WEB,Website,28/09/2018,06/10/2018,07/10/2018,NULL,NULL,1
2106,5100016,Hotel1,Cancelled,WEB,Website,28/09/2018,06/10/2018,07/10/2018,NULL,NULL,1
2107,5100018,Hotel1,Cancelled,WEB,Website,28/09/2018,06/10/2018,07/10/2018,NULL,NULL,1
2108,5100019,Hotel1,Cancelled,WEB,Website,28/09/2018,06/10/2018,07/10/2018,NULL,NULL,1
2109,5100022,Hotel1,Cancelled,WEB,Website,28/09/2018,06/10/2018,07/10/2018,NULL,NULL,1
2110,5100024,Hotel1,Cancelled,WEB,Website,28/09/2018,06/10/2018,07/10/2018,NULL,NULL,1
2111,246904,Hotel1,Cancelled,WEB,Website,28/09/2018,06/10/2018,07/10/2018,NULL,NULL,1
2112,5136366,Hotel2,Checked Out,OTA,Online Travel Agency,28/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
2113,5136366,Hotel2,No Show,OTA,Online Travel Agency,28/09/2018,02/10/2018,03/10/2018,NULL,NULL,1
2114,5136010,Hotel2,Checked Out,OTA,Online Travel Agency,28/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
2115,5103042,Hotel1,Cancelled,OTA,Online Travel Agency,28/09/2018,07/10/2018,08/10/2018,NULL,NULL,2
2116,5138983,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
2117,5151198,Hotel1,Checked Out,GDS,Corporate Booking System,28/09/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
2118,5131509,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
2119,5153499,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,2
2120,5130787,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,01/10/2018,11/10/2018,01/10/2018,11/10/2018,1
2121,5103387,Hotel1,Cancelled,OTA,Online Travel Agency,28/09/2018,03/10/2018,04/10/2018,NULL,NULL,2
2122,5103433,Hotel1,Cancelled,OTA,Online Travel Agency,28/09/2018,07/10/2018,08/10/2018,NULL,NULL,2
2123,5129769,Hotel1,Checked Out,GDS,Corporate Booking System,28/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
2124,3349041,Hotel2,Checked Out,OTA,Online Travel Agency,28/09/2018,03/10/2018,05/10/2018,03/10/2018,05/10/2018,1
2125,5158216,Hotel1,Checked Out,GDS,Corporate Booking System,28/09/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
2126,5035759,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
2127,5139081,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,03/10/2018,06/10/2018,03/10/2018,06/10/2018,1
2128,5139100,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,03/10/2018,06/10/2018,03/10/2018,06/10/2018,1
2129,5136768,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
2130,5104009,Hotel1,Cancelled,GDS,Corporate Booking System,28/09/2018,03/10/2018,05/10/2018,NULL,NULL,1
2131,3380694,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
2132,5129328,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,2
2133,5104077,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
2134,5145775,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
2135,5149482,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
2136,5104207,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
2137,5130963,Hotel2,Checked Out,OTA,Online Travel Agency,28/09/2018,01/10/2018,03/10/2018,01/10/2018,03/10/2018,1
2138,5150988,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
2139,5104327,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
2140,4604890,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
2141,5104377,Hotel1,No Show,OTA,Online Travel Agency,28/09/2018,06/10/2018,07/10/2018,NULL,NULL,1
2142,5104440,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
2143,5104449,Hotel1,Checked Out,WEB,Website,28/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,2
2144,5151964,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,05/10/2018,06/10/2018,06/10/2018,06/10/2018,1
2145,5104467,Hotel1,Cancelled,OTA,Online Travel Agency,28/09/2018,03/10/2018,04/10/2018,NULL,NULL,1
2146,5130487,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
2147,5158494,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
2148,4386031,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
2149,5158747,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
2150,5136351,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
2151,5141817,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
2152,5152257,Hotel1,Checked Out,GDS,Corporate Booking System,28/09/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
2153,5141634,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
2154,5172838,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
2155,5158770,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
2156,4928392,Hotel2,Checked Out,OTA,Online Travel Agency,28/09/2018,01/10/2018,05/10/2018,01/10/2018,05/10/2018,1
2157,5105419,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,02/10/2018,05/10/2018,02/10/2018,05/10/2018,1
2158,5158593,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
2159,5106237,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
2160,4387149,Hotel1,Checked Out,WEB,Website,28/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
2161,2261584,Hotel2,Checked Out,WEB,Website,28/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
2162,5106495,Hotel2,Checked Out,OTA,Online Travel Agency,28/09/2018,01/10/2018,03/10/2018,01/10/2018,03/10/2018,1
2163,5130612,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
2164,2641780,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
2165,2698273,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
2166,5107041,Hotel1,Checked Out,WEB,Website,28/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
2167,5149653,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
2168,5159115,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,2
2169,5159124,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
2170,5140966,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
2171,5197146,Hotel2,Checked Out,OTA,Online Travel Agency,28/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
2172,5140725,Hotel2,Checked Out,OTA,Online Travel Agency,28/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
2173,5140734,Hotel2,Checked Out,OTA,Online Travel Agency,28/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
2174,78652,Hotel2,Checked Out,OTA,Online Travel Agency,28/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
2175,5140741,Hotel2,Checked Out,OTA,Online Travel Agency,28/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
2176,5110207,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
2177,5110221,Hotel2,Cancelled,OTA,Online Travel Agency,28/09/2018,03/10/2018,04/10/2018,NULL,NULL,1
2178,5109841,Hotel1,Checked Out,WEB,Website,28/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
2179,5123670,Hotel2,Checked Out,OTA,Online Travel Agency,28/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,2
2180,5110695,Hotel1,Checked Out,GDS,Corporate Booking System,28/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
2181,5154090,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
2182,5111691,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
2183,5135053,Hotel1,Checked Out,GDS,Corporate Booking System,28/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
2184,5111878,Hotel1,Checked Out,WEB,Website,28/09/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
2185,5130834,Hotel1,Checked Out,GDS,Corporate Booking System,28/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
2186,4816044,Hotel2,Checked Out,WEB,Website,28/09/2018,02/10/2018,04/10/2018,02/10/2018,04/10/2018,1
2187,5136034,Hotel1,Checked Out,GDS,Corporate Booking System,28/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
2188,5131357,Hotel1,Checked Out,GDS,Corporate Booking System,28/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
2189,5131366,Hotel1,Checked Out,GDS,Corporate Booking System,28/09/2018,01/10/2018,02/10/2018,02/10/2018,02/10/2018,1
2190,5156482,Hotel2,Checked Out,OTA,Online Travel Agency,28/09/2018,01/10/2018,05/10/2018,01/10/2018,05/10/2018,1
2191,5130520,Hotel1,Checked Out,WEB,Website,28/09/2018,01/10/2018,03/10/2018,01/10/2018,03/10/2018,1
2192,5179129,Hotel1,Checked Out,WEB,Website,28/09/2018,01/10/2018,03/10/2018,01/10/2018,03/10/2018,1
2193,5135926,Hotel1,Checked Out,OTA,Online Travel Agency,28/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
2194,5112292,Hotel1,Checked Out,WEB,Website,28/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,2
