Reservation Id,Invoice Line Id,Revenue Group,Description,Quantity,Total,Vat (already included in Total),Posting Date
1981,3,Room revenue,Room Rental Charge,1,98.56,5.57,02/10/2018
1981,4,City Tax,City Tax,1,4.18,0,02/10/2018
1981,5,Room revenue,Room Rental Charge,1,106.48,6.02,03/10/2018
1981,6,City Tax,City Tax,1,4.52,0,03/10/2018
1982,1,Room revenue,Room inc. breakfast,1,116.95,6.61,04/10/2018
1982,2,City Tax,City Tax,1,4.37,0,04/10/2018
1982,3,Reservation Upgrades,Breakfast prebooked,1,0,0,05/10/2018
1983,1,Room revenue,Room Rental Charge,1,154,8.71,03/10/2018
1983,2,City Tax,City Tax,1,8.79,0,03/10/2018
1984,1,Room revenue,Room inc. breakfast,1,160.95,9.11,02/10/2018
1984,2,City Tax,City Tax,1,8.39,0,02/10/2018
1984,3,Reservation Upgrades,Breakfast prebooked,1,0,0,03/10/2018
1986,1,Room revenue,Room inc. breakfast,1,124.15,7.02,02/10/2018
1986,2,City Tax,City Tax,1,4.68,0,02/10/2018
1986,3,Reservation Upgrades,Breakfast prebooked,1,0,0,03/10/2018
1986,4,Reservation Upgrades,Parking,8,156,27.07,03/10/2018
1986,5,Room revenue,Room inc. breakfast,1,133.15,7.53,03/10/2018
1986,6,City Tax,City Tax,1,5.06,0,03/10/2018
1986,7,Reservation Upgrades,Breakfast prebooked,1,0,0,04/10/2018
1986,8,Room revenue,Room inc. breakfast,1,115.16,6.51,04/10/2018
1986,9,City Tax,City Tax,1,4.3,0,04/10/2018
1986,10,Reservation Upgrades,Breakfast prebooked,1,0,0,05/10/2018
1986,11,Room revenue,Room inc. breakfast,1,124.15,7.02,05/10/2018
1986,12,City Tax,City Tax,1,4.68,0,05/10/2018
1986,13,Reservation Upgrades,Breakfast prebooked,1,0,0,06/10/2018
1986,14,Room revenue,Room inc. breakfast,1,128.65,7.28,06/10/2018
1986,15,City Tax,City Tax,1,4.87,0,06/10/2018
1986,16,Room revenue,Room inc. breakfast,1,88.16,4.99,07/10/2018
1986,17,City Tax,City Tax,1,3.15,0,07/10/2018
1986,18,Reservation Upgrades,Breakfast prebooked,1,0,0,07/10/2018
1986,19,Reservation Upgrades,Breakfast prebooked,1,0,0,08/10/2018
1986,20,Food & Beverage,Beef panang curry,1,17.5,0.99,08/10/2018
1986,21,Food & Beverage,Orangina,1,3.5,0.19,08/10/2018
1986,22,Room revenue,Room inc. breakfast,1,115.16,6.51,08/10/2018
1986,23,City Tax,City Tax,1,4.3,0,08/10/2018
1986,24,Reservation Upgrades,Breakfast prebooked,1,0,0,09/10/2018
1986,25,Room revenue,Room inc. breakfast,1,124.15,7.02,09/10/2018
1986,26,City Tax,City Tax,1,4.68,0,09/10/2018
1986,27,Reservation Upgrades,Breakfast prebooked,1,0,0,10/10/2018
1986,28,Food & Beverage,Orangina,1,3.5,0.19,10/10/2018
1986,29,Food & Beverage,N-Afr. couscous + lamb meatballs,1,19,1.07,10/10/2018
1986,30,Room revenue,Room inc. breakfast,1,115.16,6.51,10/10/2018
1986,31,City Tax,City Tax,1,4.3,0,10/10/2018
1986,32,Reservation Upgrades,Breakfast prebooked,1,0,0,11/10/2018
1986,33,Room revenue,Room inc. breakfast,1,128.65,7.28,11/10/2018
1986,34,City Tax,City Tax,1,4.87,0,11/10/2018
1986,35,Reservation Upgrades,Breakfast prebooked,1,0,0,12/10/2018
1987,1,Room revenue,Room inc. breakfast,1,167.95,9.5,02/10/2018
1987,2,City Tax,City Tax,1,8.79,0,02/10/2018
1987,3,Reservation Upgrades,Breakfast prebooked,1,0,0,03/10/2018
1988,1,Room revenue,Room Rental Charge,1,109.12,6.17,05/10/2018
1988,2,City Tax,City Tax,1,4.63,0,05/10/2018
1988,3,Food & Beverage,Bundaberg gingerbeer,3,15,0.84,05/10/2018
1989,1,Room revenue,Room Rental Charge,1,109.12,6.17,05/10/2018
1989,2,City Tax,City Tax,1,4.63,0,05/10/2018
1991,1,Room revenue,Room Rental Charge,1,114,6.45,07/10/2018
1991,2,City Tax,City Tax,1,6.51,0,07/10/2018
1992,1,City Tax,City Tax,1,6.99,0,01/10/2018
1993,1,City Tax,City Tax,1,6.63,0,02/10/2018
1994,1,Room revenue,Room inc. breakfast,1,111.95,6.33,01/10/2018
1994,2,City Tax,City Tax,1,4.16,0,01/10/2018
1994,3,Reservation Upgrades,Breakfast prebooked,1,0,0,02/10/2018
1995,1,Room revenue,Room Rental Charge,1,135.52,7.67,04/10/2018
1995,2,City Tax,City Tax,1,7.73,0,04/10/2018
1996,1,City Tax,City Tax,1,6.99,0,01/10/2018
1997,1,Room revenue,Room Rental Charge,1,129.36,7.32,04/10/2018
1997,2,City Tax,City Tax,1,7.38,0,04/10/2018
1998,1,Room revenue,Room Rental Charge,1,134,7.58,05/10/2018
1998,2,City Tax,City Tax,1,7.65,0,05/10/2018
1999,1,Room revenue,Room Rental Charge,1,75.6,4.27,07/10/2018
1999,2,City Tax,City Tax,1,3.21,0,07/10/2018
1999,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,08/10/2018
1999,4,Room revenue,Room Rental Charge,1,102.6,5.8,08/10/2018
1999,5,City Tax,City Tax,1,4.36,0,08/10/2018
1999,6,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,09/10/2018
2000,1,Food & Beverage,Grolsch pint,2,12,2.08,02/10/2018
2000,2,Food & Beverage,Grolsch half pint,1,4,0.69,02/10/2018
2000,3,Food & Beverage,J. Walker Black Label 50ml,1,7.5,1.3,02/10/2018
2000,4,Food & Beverage,Tea bag,1,2.75,0.15,02/10/2018
2000,5,Food & Beverage,Juicy meatballs,1,7.5,0.42,02/10/2018
2000,6,Food & Beverage,Bobby's Jenever 35ml,1,5.5,0.95,02/10/2018
2000,7,Room revenue,Room Rental Charge,1,124,7.01,02/10/2018
2000,8,City Tax,City Tax,1,5.26,0,02/10/2018
2001,1,Food & Beverage,Chicken tikka masala,1,16.5,0.93,03/10/2018
2001,2,Food & Beverage,Grolsch pint,1,6,1.04,03/10/2018
2001,3,Food & Beverage,Grolsch half pint,1,4,0.69,03/10/2018
2001,4,Food & Beverage,Warsteiner half pint,1,4.5,0.78,03/10/2018
2001,5,Room revenue,Room inc. breakfast,1,167.95,9.5,03/10/2018
2001,6,City Tax,City Tax,1,8.79,0,03/10/2018
2001,7,Reservation Upgrades,Breakfast prebooked,1,0,0,04/10/2018
2002,1,Room revenue,Room Rental Charge,1,144,8.15,01/10/2018
2002,2,City Tax,City Tax,1,8.22,0,01/10/2018
2002,3,Room revenue,Room Rental Charge,1,154,8.71,02/10/2018
2002,4,City Tax,City Tax,1,8.79,0,02/10/2018
2003,1,Room revenue,Room Rental Charge,1,144,8.15,01/10/2018
2003,2,City Tax,City Tax,1,8.22,0,01/10/2018
2004,1,City Tax,City Tax,1,7.13,0,04/10/2018
2004,2,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,05/10/2018
2005,1,Room revenue,Room Rental Charge,1,112.64,6.37,05/10/2018
2005,2,City Tax,City Tax,1,6.43,0,05/10/2018
2005,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,06/10/2018
2005,4,Room revenue,Room Rental Charge,1,108.24,6.12,06/10/2018
2005,5,City Tax,City Tax,1,6.18,0,06/10/2018
2005,6,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,07/10/2018
2006,1,City Tax,City Tax,1,7.47,0,02/10/2018
2006,2,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,03/10/2018
2007,1,Food & Beverage,Beef panang curry,3,52.5,2.97,02/10/2018
2007,2,City Tax,City Tax,1,7.47,0,02/10/2018
2007,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,03/10/2018
2008,1,City Tax,City Tax,1,7.47,0,02/10/2018
2008,2,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,03/10/2018
2008,3,Reservation Upgrades,Late Checkout,1,39,2.2,03/10/2018
2009,1,Room revenue,Room Rental Charge,1,139,7.86,03/10/2018
2009,2,City Tax,City Tax,1,5.9,0,03/10/2018
2009,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,04/10/2018
2010,1,City Tax,City Tax,1,7.13,0,03/10/2018
2011,1,City Tax,City Tax,1,6.35,0,05/10/2018
2011,2,City Tax,City Tax,1,6.11,0,06/10/2018
2012,1,Room revenue,Room Rental Charge,1,154,8.71,03/10/2018
2012,2,City Tax,City Tax,1,8.79,0,03/10/2018
2012,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,04/10/2018
2013,1,Room revenue,Room Rental Charge,1,147,8.32,03/10/2018
2013,2,City Tax,City Tax,1,8.39,0,03/10/2018
2014,1,Room revenue,Room Rental Charge,1,144,8.15,01/10/2018
2014,2,City Tax,City Tax,1,8.22,0,01/10/2018
2014,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,02/10/2018
2015,1,Food & Beverage,N. African couscous lamb,1,19,1.07,02/10/2018
2015,2,Food & Beverage,Warsteiner half pint,1,4.5,0.78,02/10/2018
2015,3,Food & Beverage,The Founder Sauv gl,1,4.95,0.85,02/10/2018
2015,4,Food & Beverage,The Founder Sauv gl,1,4.95,0.85,02/10/2018
2015,5,Food & Beverage,40gr Seasalt,1,1.95,0.11,02/10/2018
2015,6,Food & Beverage,The Founder Sauv gl,1,4.95,0.85,02/10/2018
2015,7,City Tax,City Tax,1,7.47,0,02/10/2018
2015,8,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,03/10/2018
2016,1,City Tax,City Tax,1,7.47,0,03/10/2018
2016,2,City Tax,City Tax,1,7.47,0,04/10/2018
2016,3,City Tax,City Tax,1,6.35,0,05/10/2018
2016,4,City Tax,City Tax,1,6.11,0,06/10/2018
2016,5,City Tax,City Tax,1,5.4,0,07/10/2018
2017,1,Room revenue,Room Rental Charge,1,128,7.24,05/10/2018
2017,2,City Tax,City Tax,1,7.31,0,05/10/2018
2018,1,Food & Beverage,Warsteiner pint,2,13,2.25,04/10/2018
2018,2,City Tax,City Tax,1,7.13,0,04/10/2018
2018,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,05/10/2018
2019,1,Food & Beverage,Warsteiner pint,2,13,2.25,04/10/2018
2019,2,Food & Beverage,Warsteiner 0.0,1,4,0.69,04/10/2018
2019,3,Food & Beverage,Peroni,1,4,0.69,04/10/2018
2019,4,Food & Beverage,Warsteiner pint,2,13,2.25,04/10/2018
2019,5,City Tax,City Tax,1,7.13,0,04/10/2018
2019,6,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,05/10/2018
2020,1,Room revenue,Room Rental Charge,1,147,8.32,03/10/2018
2020,2,City Tax,City Tax,1,8.39,0,03/10/2018
2020,3,Food & Beverage,Cappuccino,1,3,0.16,04/10/2018
2020,4,Food & Beverage,Croissant,1,1.5,0.08,04/10/2018
2020,5,Room revenue,Room Rental Charge,1,147,8.32,04/10/2018
2020,6,City Tax,City Tax,1,8.39,0,04/10/2018
2021,1,Room revenue,Room Rental Charge,1,130.9,7.4,02/10/2018
2021,2,City Tax,City Tax,1,7.47,0,02/10/2018
2021,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,03/10/2018
2022,1,Room revenue,Room Rental Charge,1,147,8.32,02/10/2018
2022,2,City Tax,City Tax,1,8.39,0,02/10/2018
2022,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,03/10/2018
2023,1,Reservation Upgrades,Parking,2,39,6.76,05/10/2018
2023,2,Room revenue,Room inc. breakfast,1,136.71,7.73,05/10/2018
2023,3,City Tax,City Tax,1,4.62,0,05/10/2018
2023,4,Reservation Upgrades,Breakfast prebooked,2,0,0,06/10/2018
2023,5,Room revenue,Room inc. breakfast,1,141.21,7.99,06/10/2018
2023,6,City Tax,City Tax,1,4.81,0,06/10/2018
2023,7,Reservation Upgrades,Breakfast prebooked,2,0,0,07/10/2018
2025,1,Room revenue,Room inc. breakfast,1,167.95,9.5,04/10/2018
2025,2,City Tax,City Tax,1,8.79,0,04/10/2018
2025,3,Reservation Upgrades,Breakfast prebooked,1,0,0,05/10/2018
2026,1,Room revenue,Room inc. breakfast,1,152.95,8.65,03/10/2018
2026,2,City Tax,City Tax,1,5.9,0,03/10/2018
2026,3,Reservation Upgrades,Breakfast prebooked,1,0,0,04/10/2018
2026,4,Room revenue,Room inc. breakfast,1,127.95,7.24,04/10/2018
2026,5,City Tax,City Tax,1,4.84,0,04/10/2018
2026,6,Reservation Upgrades,Breakfast prebooked,1,0,0,05/10/2018
2027,1,Room revenue,Room inc. breakfast,1,152.95,8.65,03/10/2018
2027,2,City Tax,City Tax,1,5.9,0,03/10/2018
2027,3,Reservation Upgrades,Breakfast prebooked,1,0,0,04/10/2018
2027,4,Room revenue,Room inc. breakfast,1,127.95,7.24,04/10/2018
2027,5,City Tax,City Tax,1,4.84,0,04/10/2018
2027,6,Reservation Upgrades,Breakfast prebooked,1,0,0,05/10/2018
2028,1,Room revenue,Room Rental Charge,1,154,8.71,02/10/2018
2028,2,City Tax,City Tax,1,8.79,0,02/10/2018
2029,1,Room revenue,Room Rental Charge,1,147,8.32,03/10/2018
2029,2,City Tax,City Tax,1,8.39,0,03/10/2018
2029,3,Food & Beverage,Prebooked Breakfast Menu,1,13.95,0.78,04/10/2018
2029,4,Room revenue,Room Rental Charge,1,147,8.32,04/10/2018
2029,5,City Tax,City Tax,1,8.39,0,04/10/2018
2030,1,Room revenue,Room Rental Charge,1,154,8.71,02/10/2018
2030,2,City Tax,City Tax,1,8.79,0,02/10/2018
2030,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,03/10/2018
2031,1,Room revenue,Room Rental Charge,1,95.92,5.42,07/10/2018
2031,2,City Tax,City Tax,1,5.47,0,07/10/2018
2031,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,08/10/2018
2032,1,Food & Beverage,Juicy meatballs,1,7.5,0.42,04/10/2018
2032,2,Food & Beverage,Grolsch pint,1,6,1.04,04/10/2018
2032,3,Room revenue,Room Rental Charge,1,107,6.05,04/10/2018
2032,4,City Tax,City Tax,1,6.11,0,04/10/2018
2032,5,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,05/10/2018
2034,1,Room revenue,Room Rental Charge,1,144,8.15,01/10/2018
2034,2,City Tax,City Tax,1,8.22,0,01/10/2018
2035,1,Room revenue,Room Rental Charge,1,144,8.15,01/10/2018
2035,2,City Tax,City Tax,1,8.22,0,01/10/2018
2035,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,02/10/2018
2036,1,City Tax,City Tax,1,6.99,0,01/10/2018
2036,2,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,02/10/2018
2036,3,City Tax,City Tax,1,7.47,0,02/10/2018
2036,4,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,03/10/2018
2037,1,Room revenue,Room Rental Charge,1,154,8.71,02/10/2018
2037,2,City Tax,City Tax,1,8.79,0,02/10/2018
2038,1,Room revenue,Room Rental Charge,1,147,8.32,03/10/2018
2038,2,City Tax,City Tax,1,8.39,0,03/10/2018
2038,3,Room revenue,Room Rental Charge,1,147,8.32,04/10/2018
2038,4,City Tax,City Tax,1,8.39,0,04/10/2018
2039,1,Room revenue,Room Rental Charge,1,129.36,7.32,04/10/2018
2039,2,City Tax,City Tax,1,7.38,0,04/10/2018
2040,1,Food & Beverage,Grolsch pint,1,6,1.04,04/10/2018
2040,2,Food & Beverage,Warsteiner pint,1,6.5,1.12,04/10/2018
2040,3,Room revenue,Room Rental Charge,1,129.36,7.32,04/10/2018
2040,4,City Tax,City Tax,1,7.38,0,04/10/2018
2043,1,Room revenue,Room Rental Charge,1,147,8.32,02/10/2018
2043,2,City Tax,City Tax,1,8.39,0,02/10/2018
2044,1,Room revenue,Room Rental Charge,1,147,8.32,02/10/2018
2044,2,City Tax,City Tax,1,8.39,0,02/10/2018
2045,1,Room revenue,Room Rental Charge,1,125.1,7.08,03/10/2018
2045,2,City Tax,City Tax,1,5.31,0,03/10/2018
2045,3,Room revenue,Room Rental Charge,1,102.6,5.8,04/10/2018
2045,4,City Tax,City Tax,1,4.36,0,04/10/2018
2047,1,Room revenue,Room Rental Charge,1,147,8.32,03/10/2018
2047,2,City Tax,City Tax,1,8.39,0,03/10/2018
2048,1,Room revenue,Room Rental Charge,1,144,8.15,01/10/2018
2048,2,City Tax,City Tax,1,8.22,0,01/10/2018
2048,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,02/10/2018
2049,1,Food & Beverage,Grolsch half pint,1,4,0.69,04/10/2018
2049,2,Food & Beverage,Grolsch pint,1,6,1.04,04/10/2018
2049,3,Food & Beverage,Grolsch half pint,2,8,1.38,04/10/2018
2049,4,Food & Beverage,Grolsch half pint,1,4,0.69,04/10/2018
2049,5,Room revenue,Room Rental Charge,1,147,8.32,04/10/2018
2049,6,City Tax,City Tax,1,8.39,0,04/10/2018
2050,1,Room revenue,Room inc. breakfast,1,110.66,6.26,01/10/2018
2050,2,City Tax,City Tax,1,4.11,0,01/10/2018
2050,3,Reservation Upgrades,Breakfast prebooked,1,0,0,02/10/2018
2051,1,Room revenue,Room inc. breakfast,1,110.66,6.26,01/10/2018
2051,2,City Tax,City Tax,1,4.11,0,01/10/2018
2051,3,Reservation Upgrades,Breakfast prebooked,1,0,0,02/10/2018
2052,1,Food & Beverage,Warsteiner pint,1,6.5,1.12,01/10/2018
2052,2,Food & Beverage,Grolsch pint,1,6,1.04,01/10/2018
2052,3,City Tax,City Tax,1,3.45,0,01/10/2018
2052,4,Food & Beverage,Warsteiner pint,1,6.5,1.12,02/10/2018
2052,5,Food & Beverage,Grolsch pint,1,6,1.04,02/10/2018
2052,6,City Tax,City Tax,1,4.26,0,02/10/2018
2052,7,Food & Beverage,On the day Breakfast Menu,1,16.95,0.95,03/10/2018
2052,8,Food & Beverage,Fritz Cola,2,7,0.39,03/10/2018
2052,9,City Tax,City Tax,1,4.4,0,03/10/2018
2052,10,Food & Beverage,Grolsch half pint,1,4,0.69,04/10/2018
2052,11,City Tax,City Tax,1,3.63,0,04/10/2018
2053,1,Room revenue,Room Rental Charge,1,109.12,6.17,05/10/2018
2053,2,City Tax,City Tax,1,4.63,0,05/10/2018
2053,3,Reservation Upgrades,Breakfast prebooked,2,27.9,1.57,06/10/2018
2054,1,Room revenue,Room Rental Charge,1,129.36,7.32,03/10/2018
2054,2,City Tax,City Tax,1,7.38,0,03/10/2018
2055,1,Room revenue,Room Rental Charge,1,134,7.58,02/10/2018
2055,2,City Tax,City Tax,1,5.69,0,02/10/2018
2055,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,03/10/2018
2055,4,Room revenue,Room Rental Charge,1,139,7.86,03/10/2018
2055,5,City Tax,City Tax,1,5.9,0,03/10/2018
2055,6,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,04/10/2018
2056,1,Room revenue,Room Rental Charge,1,154,8.71,04/10/2018
2056,2,City Tax,City Tax,1,8.79,0,04/10/2018
2058,1,Room revenue,Room Rental Charge,1,129.36,7.32,02/10/2018
2058,2,City Tax,City Tax,1,7.38,0,02/10/2018
2058,3,Food & Beverage,Beverage low,1,0,0,02/10/2018
2058,4,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,03/10/2018
2059,1,Room revenue,Room Rental Charge,1,129.36,7.32,02/10/2018
2059,2,City Tax,City Tax,1,7.38,0,02/10/2018
2059,3,Food & Beverage,Beverage low,1,0,0,02/10/2018
2061,1,Food & Beverage,Grolsch pint,1,6,1.04,01/10/2018
2061,2,Food & Beverage,Hendricks 50ml,2,17,2.95,01/10/2018
2061,3,Food & Beverage,fever tree,1,3,0.16,01/10/2018
2061,4,City Tax,City Tax,1,6.99,0,01/10/2018
2061,5,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,02/10/2018
2062,1,Room revenue,Room Rental Charge,1,134,7.58,05/10/2018
2062,2,City Tax,City Tax,1,7.65,0,05/10/2018
2063,1,Room revenue,Room Rental Charge,1,112.5,6.36,03/10/2018
2063,2,City Tax,City Tax,1,4.78,0,03/10/2018
2063,3,Food & Beverage,Warsteiner pint,1,6.5,1.12,04/10/2018
2063,4,Food & Beverage,Grolsch pint,1,6,1.04,04/10/2018
2063,5,Room revenue,Room Rental Charge,1,96.3,5.45,04/10/2018
2063,6,City Tax,City Tax,1,4.09,0,04/10/2018
2064,1,Room revenue,Room Rental Charge,1,129.36,7.32,02/10/2018
2064,2,City Tax,City Tax,1,7.38,0,02/10/2018
2065,1,Room revenue,Room Rental Charge,1,116,6.56,02/10/2018
2065,2,City Tax,City Tax,1,4.92,0,02/10/2018
2065,3,Room revenue,Room Rental Charge,1,125,7.07,03/10/2018
2065,4,City Tax,City Tax,1,5.31,0,03/10/2018
2066,1,Room revenue,Room Rental Charge,1,116,6.56,02/10/2018
2066,2,City Tax,City Tax,1,4.92,0,02/10/2018
2066,3,Room revenue,Room Rental Charge,1,125,7.07,03/10/2018
2066,4,City Tax,City Tax,1,5.31,0,03/10/2018
2067,1,Room revenue,Room Rental Charge,1,144,8.15,01/10/2018
2067,2,City Tax,City Tax,1,8.22,0,01/10/2018
2068,1,Food & Beverage,Warsteiner pint,1,6.5,1.12,01/10/2018
2068,2,Food & Beverage,Grolsch pint,1,6,1.04,01/10/2018
2068,3,Food & Beverage,Warsteiner pint,1,6.5,1.12,01/10/2018
2068,4,Food & Beverage,JeNIUS Rioja gl,1,5.95,1.03,01/10/2018
2068,5,Room revenue,Room Rental Charge,1,144,8.15,01/10/2018
2068,6,City Tax,City Tax,1,8.22,0,01/10/2018
2068,7,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,02/10/2018
2069,1,Room revenue,Room Rental Charge,1,128,7.24,05/10/2018
2069,2,City Tax,City Tax,1,7.31,0,05/10/2018
2070,1,Room revenue,Room Rental Charge,1,154,8.71,02/10/2018
2070,2,City Tax,City Tax,1,8.79,0,02/10/2018
2070,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,03/10/2018
2071,1,Food & Beverage,Dumanet Viognier gl,1,6.5,1.12,05/10/2018
2071,2,Food & Beverage,40gr Salt&BlackPepper,1,1.95,0.11,05/10/2018
2071,3,Room revenue,Room Rental Charge,1,117.92,6.67,05/10/2018
2071,4,City Tax,City Tax,1,6.73,0,05/10/2018
2072,1,Food & Beverage,Beef panang curry,1,17.5,0.99,02/10/2018
2072,2,Food & Beverage,Brouwerij t' IJ ijbok,1,5.5,0.95,02/10/2018
2072,3,Room revenue,Room Rental Charge,1,129.36,7.32,02/10/2018
2072,4,City Tax,City Tax,1,7.38,0,02/10/2018
2072,5,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,03/10/2018
2072,6,Food & Beverage,Chicken tikka masala,1,16.5,0.93,03/10/2018
2072,7,Food & Beverage,Westmalle Tripel,1,6.5,1.12,03/10/2018
2072,8,Room revenue,Room Rental Charge,1,129.36,7.32,03/10/2018
2072,9,City Tax,City Tax,1,7.38,0,03/10/2018
2072,10,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,04/10/2018
2072,11,Room revenue,Room Rental Charge,1,129.36,7.32,04/10/2018
2072,12,City Tax,City Tax,1,7.38,0,04/10/2018
2072,13,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,05/10/2018
2073,1,Room revenue,Discount Room Rental Charge,1,-45,-2.4,05/10/2018
2073,2,Room revenue,Room Rental Charge,1,113.52,6.42,06/10/2018
2073,3,City Tax,City Tax,1,6.48,0,06/10/2018
2074,1,Room revenue,Room Rental Charge,1,147,8.32,03/10/2018
2074,2,City Tax,City Tax,1,8.39,0,03/10/2018
2075,1,Room revenue,Room Rental Charge,1,109.12,6.17,05/10/2018
2075,2,City Tax,City Tax,1,4.63,0,05/10/2018
2075,3,Reservation Upgrades,Breakfast prebooked,2,27.9,1.57,06/10/2018
2075,4,Room revenue,Room Rental Charge,1,113.52,6.42,06/10/2018
2075,5,City Tax,City Tax,1,4.82,0,06/10/2018
2075,6,Reservation Upgrades,Breakfast prebooked,2,27.9,1.57,07/10/2018
2076,1,City Tax,City Tax,1,7.13,0,03/10/2018
2077,1,City Tax,City Tax,1,4.46,0,03/10/2018
2077,2,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,04/10/2018
2078,1,Room revenue,Room Rental Charge,1,100.32,5.67,07/10/2018
2078,2,City Tax,City Tax,1,5.73,0,07/10/2018
2079,1,Room revenue,Room Rental Charge,1,88.2,4.99,01/10/2018
2079,2,City Tax,City Tax,1,3.74,0,01/10/2018
2079,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,02/10/2018
2080,1,Food & Beverage,Chicken tikka masala,1,16.5,0.93,05/10/2018
2080,2,Food & Beverage,Coca Cola zero 0.2ml,1,2.25,0.12,05/10/2018
2080,3,Food & Beverage,Coca Cola zero 0.2ml,1,2.25,0.12,05/10/2018
2080,4,Food & Beverage,Chocolate Fudge brownie,1,3.95,0.22,05/10/2018
2080,5,Room revenue,Room Rental Charge,1,117.92,6.67,05/10/2018
2080,6,City Tax,City Tax,1,6.73,0,05/10/2018
2080,7,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,06/10/2018
2081,1,Food & Beverage,Beef panang curry,1,17.5,0.99,07/10/2018
2081,2,Food & Beverage,Sprite 0.2ml,1,2.25,0.12,07/10/2018
2081,3,Room revenue,Room Rental Charge,1,66.88,3.78,07/10/2018
2081,4,City Tax,City Tax,1,2.84,0,07/10/2018
2081,5,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,08/10/2018
2081,6,Room revenue,Room Rental Charge,1,111.76,6.32,08/10/2018
2081,7,City Tax,City Tax,1,4.74,0,08/10/2018
2081,8,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,09/10/2018
2082,1,Room revenue,Room Rental Charge,1,129,7.3,06/10/2018
2082,2,City Tax,City Tax,1,7.36,0,06/10/2018
2083,1,Room revenue,Room Rental Charge,1,147,8.32,02/10/2018
2083,2,City Tax,City Tax,1,8.39,0,02/10/2018
2084,1,City Tax,City Tax,1,5.83,0,06/10/2018
2084,2,City Tax,City Tax,1,5.16,0,07/10/2018
2086,1,Room revenue,Room Rental Charge,1,112.64,6.37,05/10/2018
2086,2,City Tax,City Tax,1,6.43,0,05/10/2018
2087,1,Reservation Upgrades,Parking,2,39,6.76,05/10/2018
2087,2,Room revenue,Room Rental Charge,1,118,6.67,05/10/2018
2087,3,City Tax,City Tax,1,5.01,0,05/10/2018
2087,4,Reservation Upgrades,Breakfast prebooked,2,27.9,1.57,06/10/2018
2087,5,Room revenue,Room Rental Charge,1,123,6.96,06/10/2018
2087,6,City Tax,City Tax,1,5.22,0,06/10/2018
2087,7,Reservation Upgrades,Breakfast prebooked,2,27.9,1.57,07/10/2018
2088,1,Food & Beverage,Parking,1,19.5,3.38,03/10/2018
2088,2,Food & Beverage,Grolsch half pint,1,4,0.69,03/10/2018
2088,3,Food & Beverage,Bitter lemon,1,2.25,0.12,03/10/2018
2088,4,Food & Beverage,Fentimas Rose,1,3.5,0.19,03/10/2018
2088,5,Room revenue,Room Rental Charge,1,125.1,7.08,03/10/2018
2088,6,City Tax,City Tax,1,5.31,0,03/10/2018
2088,7,Food & Beverage,Corona,1,4,0.69,04/10/2018
